"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"Dis3-PB" 204.634551691729 -1.30133804511256 0.344435730033406 -3.77817378291835 0.000157982623520611 0.00420526430834455
"CG5728-PA" 1667.96317486431 -1.20018007297897 0.24258362624166 -4.94749003291493 7.51765520542625e-07 5.35585553206754e-05
"puf-PG" 57.4737483223149 9.32698532224228 2.02103272054468 4.61496007829533 3.93170884376435e-06 0.000208984498918082
"asp-PA" 594.649432736328 -0.847804456389993 0.242300103687384 -3.4989851159281 0.000467032651018068 0.00974047433045801
"Esp-PA" 72.6617066867298 3.11030602797167 0.608064613365925 5.11509132352672 3.13589198972229e-07 2.60647963616329e-05
"Esp-PB" 72.6617066867298 3.11030602797167 0.608064613365925 5.11509132352672 3.13589198972229e-07 2.60647963616329e-05
"Nct-PA" 40.2714344952894 7.36549257225944 2.08902612102629 3.52580204628601 0.00042220242146289 0.00905996227325737
"Nct-PC" 40.2714344952894 7.36549257225944 2.08902612102629 3.52580204628601 0.00042220242146289 0.00905996227325737
"Nct-PD" 125.184172807856 -7.94343365692175 1.1944718636679 -6.65016389128632 2.92766833470145e-11 1.18194153055233e-08
"CG11790-PA" 36.6113532642283 6.22331326637843 1.53349708595672 4.0582491635423 4.94420009117039e-05 0.00168341077802982
"Mocs2-PA" 168.659597135781 -1.44154519170103 0.369438241159475 -3.90199235243425 9.54041725525688e-05 0.00281334460835018
"ssh-PB" 30.3814658029384 -8.36845336220206 2.16943310473214 -3.85743784583546 0.000114581802881658 0.00321132074324197
"CG31106-PB" 277.317877347365 3.04767797004222 0.849531557131933 3.58748058792702 0.000333888581839397 0.00753850172259497
"Nup358-PB" 2964.84478825004 -0.664093256152916 0.140284543327463 -4.73390182839132 2.20244285090271e-06 0.00013289900704593
"CG11878-PA" 300.986583130876 3.45114452302823 0.580685335419357 5.94322658507623 2.79465710492496e-09 5.20727537045139e-07
"CG10514-PA" 934.736968742617 3.64912033857981 0.80416738523816 4.53776216937609 5.68543271873373e-06 0.000284372263064452
"GlnRS-PA" 600.825085486412 -1.09808337142689 0.24370553232991 -4.50577941718772 6.61297562521174e-06 0.000324074030928006
"LpR2-PA" 27.4049109012589 8.25900255690519 2.00277804654618 4.12377326141954 3.7271580605923e-05 0.00133047772790322
"LpR2-PE" 31.7652305731921 -8.43299359193065 2.29379637687824 -3.67643513475577 0.000236515958832922 0.00576732963233109
"Men-b-PA" 124.974625248966 -10.4088923329064 1.69925527264529 -6.12556129762805 9.03644729882936e-10 1.96438462049937e-07
"CG17192-PA" 67.4070841613437 9.55708655377514 2.11676558069436 4.51494801358219 6.33322999019127e-06 0.000313079439398493
"woc-PD" 157.273672615414 6.99461756905886 1.47735974360528 4.73453916646567 2.1955337281712e-06 0.00013289900704593
"CG10011-PA" 197.054225958945 1.26583495492292 0.355667173446686 3.55904353684376 0.000372207833647851 0.00822836509430635
"CG14526-PC" 120.661696316145 2.15568794112707 0.529554015203039 4.07076120516347 4.68597654683228e-05 0.00161187711001451
"CG11873-PC" 174.877427974532 1.61670590788345 0.408011336764938 3.9624043799912 7.41987275077522e-05 0.00226762616394269
"CG11897-PB" 662.410606798169 -1.72646285257812 0.206797475642891 -8.34856831405169 6.90953772357453e-17 5.85790608204649e-14
"CG11897-PA" 662.410606798169 -1.72646285257812 0.206797475642891 -8.34856831405169 6.90953772357453e-17 5.85790608204649e-14
"Obp99b-PA" 65.0540581333604 3.21382276283401 0.691666485790832 4.646491956538 3.37627291422661e-06 0.00018764736432035
"Obp99b-PB" 65.0540581333604 3.21382276283401 0.691666485790832 4.646491956538 3.37627291422661e-06 0.00018764736432035
"Nph-PA" 834.295298957025 -1.23721335639733 0.338250667234911 -3.6576819389926 0.000254506593647794 0.0061648768598457
"Nph-PB" 834.295298957025 -1.23721335639733 0.338250667234911 -3.6576819389926 0.000254506593647794 0.0061648768598457
"CG2246-PJ" 24.2359119182078 8.08188668283742 2.06035016339385 3.92257919378363 8.76060839277874e-05 0.00262446777222538
"Sap-r-PB" 2325.47221486902 0.876412242977647 0.240477423804775 3.64446786359927 0.00026794561135241 0.00640004472060167
"CG15546-PA" 136.760654729478 2.34693859791405 0.62172947478424 3.77485497004707 0.000160100781312865 0.00424843741035539
"Alp4-PA" 1238.95977068307 3.76407153914189 0.342236576712379 10.998449012378 3.88760823789629e-28 1.64795713204424e-24
"CG1542-PA" 398.505782107161 -1.28173573410454 0.348376359245232 -3.67916966834794 0.000233994560945384 0.00571701984926504
"mesh-PD" 48.43110534524 9.07997944251961 2.17497025490241 4.17476028559619 2.98299988497032e-05 0.00109072190475745
"awd-PE" 806.153954935143 -2.50496581753236 0.450127755025532 -5.56501079874596 2.62136176682481e-08 3.17583654479303e-06
"mod-PA" 2810.67345984346 -1.46431085044071 0.244638116076399 -5.98562020475753 2.155668492199e-09 4.1069117925535e-07
"mod-PC" 2810.67345984346 -1.46431085044071 0.244638116076399 -5.98562020475753 2.155668492199e-09 4.1069117925535e-07
"Map205-PA" 858.302121655252 1.50931097133954 0.306220604607071 4.92883544945065 8.27212074264117e-07 5.79595369058776e-05
"heph-PZ" 31.4513307177111 -8.41837312458822 2.34234741639783 -3.59398997162189 0.000325652376008145 0.00739191658312463
"eEF2-PA" 8487.40880645277 -0.520509895769196 0.0999873543285059 -5.20575726065393 1.93207071381396e-07 1.68866964038296e-05
"eEF2-PC" 8487.40880645277 -0.520509895769196 0.0999873543285059 -5.20575726065393 1.93207071381396e-07 1.68866964038296e-05
"eEF2-PD" 8487.40880645277 -0.520509895769196 0.0999873543285059 -5.20575726065393 1.93207071381396e-07 1.68866964038296e-05
"Tif-IA-PA" 551.301407183119 -1.41656181679388 0.254710788446254 -5.56145197239174 2.67539310885802e-08 3.21730252154585e-06
"CG17018-PC" 357.304786264702 -11.9244588609975 1.50275920745873 -7.93504295419531 2.10422485550338e-15 1.55127115869197e-12
"CG17018-PD" 218.157631325009 -2.12162139408104 0.582182035203752 -3.64425775065098 0.000268164577917886 0.00640004472060167
"CG17018-PF" 218.157631325009 -2.12162139408104 0.582182035203752 -3.64425775065098 0.000268164577917886 0.00640004472060167
"RpL21-PA" 1241.71749346792 -0.691901298879686 0.18988964791463 -3.64370204736357 0.000268744505842674 0.00640004472060167
"RpL21-PB" 1241.71749346792 -0.691901298879686 0.18988964791463 -3.64370204736357 0.000268744505842674 0.00640004472060167
"RpL21-PC" 1241.71749346792 -0.691901298879686 0.18988964791463 -3.64370204736357 0.000268744505842674 0.00640004472060167
"eIF3f2-PA" 63.9458571375718 6.02170203003437 1.049767359573 5.73622524564275 9.68098942758372e-09 1.39763218766855e-06
"Act42A-PA" 1536.63187363876 0.677434986637801 0.174440550772427 3.88347195441716 0.000102975414409482 0.00296443315233816
"CG3270-PA" 203.290593175183 2.52945157215946 0.717463143082077 3.52554914708712 0.000422605753742041 0.00905996227325737
"Tsp42Ee-PA" 970.96331555368 1.05856658966225 0.249293624215312 4.24626419144991 2.17364315199191e-05 0.000849971603295574
"Tsp42Ee-PB" 970.96331555368 1.05856658966225 0.249293624215312 4.24626419144991 2.17364315199191e-05 0.000849971603295574
"exu-PA" 53.290925571933 -2.87371114355076 0.702731411905407 -4.08934494013708 4.32593139349392e-05 0.00150308386696891
"exu-PB" 53.290925571933 -2.87371114355076 0.702731411905407 -4.08934494013708 4.32593139349392e-05 0.00150308386696891
"exu-PC" 53.290925571933 -2.87371114355076 0.702731411905407 -4.08934494013708 4.32593139349392e-05 0.00150308386696891
"exu-PD" 53.290925571933 -2.87371114355076 0.702731411905407 -4.08934494013708 4.32593139349392e-05 0.00150308386696891
"CG13868-PA" 211.406320854752 2.80418854522831 0.691706720959996 4.05401373191297 5.03462590193356e-05 0.00170393446692985
"CG13868-PB" 211.406320854752 2.80418854522831 0.691706720959996 4.05401373191297 5.03462590193356e-05 0.00170393446692985
"CG9143-PA" 551.090755211244 -1.44830750016221 0.303227797770083 -4.77630187869637 1.78548294259572e-06 0.000112965107368109
"Obp56d-PA" 34.4029823065217 6.12338015853044 1.38221389475583 4.43012487558023 9.41785370050327e-06 0.000435120237999274
"Obp56d-PB" 34.4029823065217 6.12338015853044 1.38221389475583 4.43012487558023 9.41785370050327e-06 0.000435120237999274
"CG16926-PA" 31.4710297040786 3.16111015140649 0.905258215112394 3.49194307064534 0.000479520438227617 0.00989142159438865
"CG16926-PB" 31.4710297040786 3.16111015140649 0.905258215112394 3.49194307064534 0.000479520438227617 0.00989142159438865
"cora-PA" 808.124020151176 1.29532576039263 0.282680760519013 4.58229190417614 4.59907290886021e-06 0.00023559480435841
"cer-PA" 143.089730166776 2.45328830897907 0.435039767733617 5.63922770040017 1.70814536959193e-08 2.20968007583304e-06
"CG18605-PB" 25.0095796590275 4.62156326581631 1.27211260984032 3.63298282720144 0.000280163670735376 0.00659785444581811
"CG18190-PB" 113.793785372293 -1.87594873738438 0.474696254225544 -3.95189285924523 7.75354554989971e-05 0.0023560773896792
"MetRS-PA" 457.597435417457 -1.06262028990203 0.243063198999546 -4.37178599753398 1.23234286388191e-05 0.000541763596119473
"CG15098-PA" 906.893863380332 1.11967915295738 0.19391904791901 5.7739513728688 7.74337921948729e-09 1.17229230397881e-06
"GstE6-PA" 185.669765138386 -1.87615708768122 0.47209575867006 -3.97410282389855 7.06450409761086e-05 0.00221202317328528
"GEFmeso-PE" 165.97256616494 1.65447746965572 0.459154171439275 3.60331577620118 0.000314183450809632 0.00717964230718076
"CG5726-PA" 271.247716937623 -1.12704546229424 0.318935771012637 -3.53376938157742 0.000409678372201887 0.00892867156690899
"P32-PA" 627.416361709614 -1.72305039133632 0.411615606219292 -4.18606672172276 2.83829947454451e-05 0.00105503914559408
"Ns2-PA" 960.269615972813 -0.985096570015532 0.266918826670546 -3.69062228507179 0.000223706112799449 0.0055374610928868
"APC7-PA" 185.994063954845 -2.45822509388164 0.548125816966051 -4.48478254041789 7.2988333229079e-06 0.000349601745263351
"Inx7-PA" 179.426284342549 2.28640256701479 0.494204111294161 4.6264337239677 3.72015836738651e-06 0.000201530368298421
"CBP-PC" 142.211413361694 -1.92464218194083 0.453433589361454 -4.24459551982287 2.18988070480986e-05 0.000851642597035689
"ct-PA" 441.056728381066 1.07766497448115 0.244131037791758 4.41428908109747 1.01342465256148e-05 0.000460687088708645
"CG2254-PA" 98.6349010740041 2.05231343163091 0.539290951664004 3.80557735170304 0.000141473790475685 0.00383199615224556
"CG2233-PA" 1264.66062115667 2.02745931022044 0.410417577434395 4.9399914177519 7.81260094182577e-07 5.54269713680326e-05
"Crag-PB" 160.629554219689 -2.76470649191442 0.667664380303237 -4.14086264517923 3.46002114229804e-05 0.00124296861205097
"otu-PA" 79.1225894555172 -8.31307150363024 1.57641554004182 -5.27340113851562 1.33918407671305e-07 1.2615114002637e-05
"otu-PD" 79.1225894555172 -8.31307150363024 1.57641554004182 -5.27340113851562 1.33918407671305e-07 1.2615114002637e-05
"otu-PE" 79.1225894555172 -8.31307150363024 1.57641554004182 -5.27340113851562 1.33918407671305e-07 1.2615114002637e-05
"CG1785-PA" 698.379765215001 -1.06232960448728 0.290970137110563 -3.65099186822602 0.000261229511837586 0.00630915131137423
"Moe-PM" 19.9263977103348 7.80016619964571 2.21894243398218 3.51526298302714 0.000439318712948985 0.00934640915528605
"l(1)G0020-PA" 501.15446099158 -1.39248228831983 0.328662957426597 -4.23680934177326 2.26718492710178e-05 0.000869737276559679
"mei-P26-PE" 136.726936787114 -1.62995739641476 0.435497660192217 -3.74274662163591 0.000182019744150246 0.00467625269971449
"mei-P26-PC" 136.726936787114 -1.62995739641476 0.435497660192217 -3.74274662163591 0.000182019744150246 0.00467625269971449
"CG17754-PC" 20.1993834954372 -7.77968747357384 2.17271909849684 -3.58062276847297 0.000342776238743833 0.00762744606842576
"CG17754-PA" 20.1993834954372 -7.77968747357384 2.17271909849684 -3.58062276847297 0.000342776238743833 0.00762744606842576
"CG17754-PG" 43.0217944037208 8.91043380165946 1.82253996066065 4.88901971643439 1.01339346714618e-06 6.98499984915883e-05
"LysRS-PA" 713.719338398745 -0.932166977649278 0.22140362350484 -4.21026071250771 2.55076161900308e-05 0.00096112697804036
"Yp1-PA" 4363.48222941338 2.90833590288127 0.485066214056498 5.99575030913722 2.02548038896846e-09 3.94759143394819e-07
"Yp1-PB" 4363.48222941338 2.90833590288127 0.485066214056498 5.99575030913722 2.02548038896846e-09 3.94759143394819e-07
"ZAP3-PF" 42.0372459745861 -8.83696552225853 1.92080604761061 -4.60065477888894 4.21164935380563e-06 0.000221256326962036
"X11Lbeta-PD" 28.2277047452969 8.30274661003386 2.05515408088382 4.03996307978196 5.34596162874621e-05 0.00178069717111738
"Treh-PC" 96.9732240497969 2.47327798656679 0.64953853618582 3.80774634418186 0.000140239011332359 0.00380462828184237
"Treh-PF" 96.9732240497969 2.47327798656679 0.64953853618582 3.80774634418186 0.000140239011332359 0.00380462828184237
"CG10527-PA" 236.19973464826 1.22814656682518 0.350122010290709 3.50776738030676 0.000451883994276482 0.00951819255521991
"CG9394-PA" 44.6898981690524 3.59698597560308 0.856228390437414 4.20096555518968 2.65779029680619e-05 0.000997024165324021
"CG9394-PB" 44.6898981690524 3.59698597560308 0.856228390437414 4.20096555518968 2.65779029680619e-05 0.000997024165324021
"Xbp1-PD" 358.502971281077 1.39469165190226 0.386161827978642 3.61167663619873 0.00030422376254605 0.00702781759908831
"dom-PE" 2054.81913839617 -0.730144793535009 0.201947493604733 -3.61551797698516 0.000299747671811156 0.00694333541424859
"ASPP-PA" 95.4063814145789 5.77896839632981 0.934146774120604 6.18636016997444 6.15692477287931e-10 1.47037769646396e-07
"Mtap-PB" 338.706908949183 -1.20933669567254 0.269716680366663 -4.48372971975082 7.33495584240771e-06 0.000350342285250324
"NT5E-2-PB" 215.991484244903 2.34732202527583 0.400496449539892 5.86103079808208 4.60002641811196e-09 7.53233685711133e-07
"NT5E-2-PA" 215.991484244903 2.34732202527583 0.400496449539892 5.86103079808208 4.60002641811196e-09 7.53233685711133e-07
"eIF3b-PB" 1080.04228513975 -0.932972774955681 0.192275224366579 -4.85227765578855 1.22051584284439e-06 8.21232802828157e-05
"eIF3b-PA" 1080.04228513975 -0.932972774955681 0.192275224366579 -4.85227765578855 1.22051584284439e-06 8.21232802828157e-05
"mthl4-PB" 89.2250343395582 2.21489922743551 0.627683542416439 3.52868775069145 0.000417625582208705 0.00902071257570802
"CG30460-PI" 34.6906243526202 8.59857044535588 2.01917199705209 4.25846359691471 2.05836730640978e-05 0.00082121590699963
"CG8306-PA" 209.194285885602 1.52360249633704 0.367925996315932 4.14105692881987 3.45709137196194e-05 0.00124296861205097
"Asph-PA" 56.6516040005328 -3.86959455852577 0.894031059467614 -4.32825517362907 1.50295279193256e-05 0.000627686392611046
"clu-PA" 863.360525904334 -1.05177443631428 0.181412290978268 -5.7977021878869 6.72297028286607e-09 1.03631531014797e-06
"CG8414-PA" 424.326729639069 -1.23917874410682 0.285437719842464 -4.34132792537279 1.41624168841447e-05 0.000594400843286034
"scb-PB" 131.161811521624 2.3056862129444 0.654605118325742 3.52225509455465 0.000427892191300061 0.00912621383104885
"scb-PA" 348.01355015672 2.54729801405278 0.525808467753033 4.84453592947694 1.26907952144169e-06 8.37296200994761e-05
"row-PC" 869.11172934548 -0.730758543884177 0.183738656787569 -3.97716276291848 6.97424297587627e-05 0.00219696682928386
"Kank-PE" 29.8461537457805 8.38196005049911 1.97565109139917 4.24263175162318 2.20913768647688e-05 0.000857165643292953
"AttA-PA" 82.9972164242584 3.37140126665402 0.79093086859821 4.26257388667767 2.02085647459783e-05 0.000808151943001906
"AttB-PA" 43.9148762875221 3.68295659268553 0.955644983779044 3.85389622213208 0.000116252886568028 0.00324207885632811
"AttB-PB" 43.9148762875221 3.68295659268553 0.955644983779044 3.85389622213208 0.000116252886568028 0.00324207885632811
"Cyp6a23-PA" 342.941797182757 2.78421592661579 0.493551592223911 5.64118517796751 1.68883607314282e-08 2.20968007583304e-06
"Cyp6a20-PB" 159.383709995301 2.74302794524668 0.548424900485315 5.00164734099291 5.68424995479283e-07 4.28365076593188e-05
"Cyp6a8-PA" 122.735815299226 4.93627777674052 0.844326665701521 5.8464075307146 5.02302581423212e-09 8.11146911486856e-07
"RpI1-PA" 1480.14604531139 -1.65197530341435 0.279921007715638 -5.90157672300371 3.60043920101826e-09 6.16657041338037e-07
"CG30076-PA" 68.2949029633298 -4.29860345617709 0.832333257180111 -5.16452204582149 2.41054066654402e-07 2.07477804781322e-05
"Arc1-PA" 1465.08468079008 2.09554499827737 0.4793969118214 4.37121088309819 1.23559381893564e-05 0.000541763596119473
"Hsc70-5-PA" 745.556637352983 -1.01488640301595 0.216523790938322 -4.68718194253787 2.76992700579626e-06 0.000159975458781668
"Hsc70-5-PB" 745.556637352983 -1.01488640301595 0.216523790938322 -4.68718194253787 2.76992700579626e-06 0.000159975458781668
"CG6357-PA" 1042.1022577202 1.85537491439452 0.290804055826246 6.38015487481063 1.76908981659215e-10 5.2625766544099e-08
"mEFTu1-PA" 425.849631927654 -1.16330280850886 0.248203307795765 -4.68689486389156 2.77381368729715e-06 0.000159975458781668
"mEFTu1-PB" 425.849631927654 -1.16330280850886 0.248203307795765 -4.68689486389156 2.77381368729715e-06 0.000159975458781668
"CG4679-PA" 303.561285310819 -1.14837297442065 0.315433255493103 -3.64062112799567 0.000271981115275224 0.00644093825503729
"CG4670-PA" 121.440789750442 1.59680626952995 0.454548413510677 3.51295092462673 0.000443159321469192 0.00940451746537125
"CG4670-PB" 121.440789750442 1.59680626952995 0.454548413510677 3.51295092462673 0.000443159321469192 0.00940451746537125
"CG13323-PA" 54.5822230042285 4.15383536986387 0.983464280141286 4.22367690798808 2.40348543938529e-05 0.000913755585430875
"CG13323-PB" 54.5822230042285 4.15383536986387 0.983464280141286 4.22367690798808 2.40348543938529e-05 0.000913755585430875
"Amph-PC" 282.371257598081 1.54724624685752 0.362006611657931 4.27408284001053 1.91925674091037e-05 0.000777999350727015
"Sin3A-PD" 20.700634341271 -7.8150328969511 2.16487601698733 -3.60992169326472 0.000306289457082754 0.00703718703834035
"Ak6-PA" 75.5159194586929 -2.03303319958201 0.567102067348046 -3.58495113426254 0.000337141323809252 0.00760181952993307
"Lac-PA" 141.074037699749 1.96653029376455 0.549551632221906 3.57842680916736 0.000345668638246365 0.00768172664496117
"CG8545-PA" 1859.87809618801 -1.40969492812032 0.234682494758944 -6.00681754967833 1.89200218224179e-09 3.77421047083433e-07
"CCT5-PA" 529.627092631971 -1.16809600663431 0.268802756413773 -4.34555070125933 1.38926676810822e-05 0.000587441579053442
"Oda-PB" 69.4735830017765 9.6006140106991 1.98038160238772 4.84786063409383 1.24800022175491e-06 8.29846735689264e-05
"Prp8-PA" 1681.0049431955 -0.637687359182491 0.162744487840217 -3.91833460933296 8.91628762157667e-05 0.00266639458397626
"CG13185-PD" 3449.44573951369 -1.11555417938093 0.241551369290369 -4.61828961126656 3.86915997479731e-06 0.000206575231129666
"CG12325-PA" 271.486968817098 -1.60110453572221 0.40950094411626 -3.90989217174465 9.23373304334405e-05 0.00273241147439689
"CG12325-PB" 271.486968817098 -1.60110453572221 0.40950094411626 -3.90989217174465 9.23373304334405e-05 0.00273241147439689
"CAP-PL" 19.7010106260871 7.78373367285098 2.22295428217033 3.50152665544318 0.000462600693661202 0.00967183398485738
"CG12909-PA" 324.920593111421 -1.17007360263334 0.331220444007608 -3.53261286796195 0.00041147453889634 0.00894038092337049
"CG30008-PA" 195.873623061239 1.76885258309938 0.395039887960202 4.47765564189706 7.54672043915596e-06 0.0003584375119505
"CG12134-PA" 133.79110390127 -2.31514251643429 0.499932276313189 -4.63091227777407 3.64058101111899e-06 0.000197851575719659
"Def-PA" 39.917755097351 7.34478997643145 2.01191375221023 3.65064852723566 0.000261578991029493 0.00630915131137423
"ana-PB" 93.638871573522 10.0320317807256 1.60206169547119 6.26195096548699 3.80190501106393e-10 1.00726720886875e-07
"Cyp4p3-PA" 183.163832029818 4.98278238959296 0.850258852085039 5.86031227710712 4.61997542545163e-09 7.53233685711133e-07
"Mys45A-PA" 701.845087022032 -1.48017977389566 0.297719885889659 -4.9717195392324 6.6361659746089e-07 4.85012199420123e-05
"CG30349-PA" 710.835873343506 -1.21654613909721 0.220716004257831 -5.51181661333493 3.55148858673526e-08 4.15303727425401e-06
"PGRP-SC2-PA" 76.8349151167151 4.54635831796816 0.733254277807382 6.20024792976719 5.63742825841153e-10 1.36554619356608e-07
"CG14767-PA" 124.958653121037 2.20140345067282 0.518198105042504 4.2481889247593 2.15505624436109e-05 0.000847822127131942
"Rs1-PA" 494.770195243503 -1.18386309352852 0.298302850102266 -3.96866169103868 7.22774076624445e-05 0.00222420276646898
"Rs1-PB" 494.770195243503 -1.18386309352852 0.298302850102266 -3.96866169103868 7.22774076624445e-05 0.00222420276646898
"CG30371-PA" 218.288275986797 3.32577652001214 0.849971160997255 3.91281101362318 9.12279293757653e-05 0.00270903812696231
"MFS12-PA" 115.644287300895 2.43350196739572 0.690252897772071 3.52552227632848 0.000422648629284417 0.00905996227325737
"CG18812-PA" 21.1130800834246 7.88217613880461 2.23521245349206 3.52636552578719 0.000421305057442422 0.00905996227325737
"tor-PD" 107.682548244865 -2.16372738927064 0.510284484680053 -4.24023746406338 2.23283448891864e-05 0.000860453218047828
"LRR-PD" 25.6072419647957 8.16170900574518 2.03526184637174 4.01015182409823 6.0679717792675e-05 0.00198243794776994
"LRR-PF" 23.5136500126109 -7.99875089028282 2.27764793701499 -3.51184691904831 0.000445004242379952 0.00943186491724307
"RpS3A-PA" 4189.7915722721 -0.969557243407505 0.201013961124997 -4.82333285698798 1.41179077467597e-06 9.17177179134322e-05
"RpS3A-PF" 4189.7915722721 -0.969557243407505 0.201013961124997 -4.82333285698798 1.41179077467597e-06 9.17177179134322e-05
"CG11076-PD" 569.384088276844 -1.05077690879988 0.289435931361503 -3.63043007085209 0.000282949359254074 0.00662664272860785
"CG11076-PE" 569.384088276844 -1.05077690879988 0.289435931361503 -3.63043007085209 0.000282949359254074 0.00662664272860785
"eIF4G1-PA" 2783.50278440966 -0.678871910846497 0.114644990664579 -5.92151394414344 3.18991252353529e-09 5.69349018411204e-07
"eIF4G1-PC" 2783.50278440966 -0.678871910846497 0.114644990664579 -5.92151394414344 3.18991252353529e-09 5.69349018411204e-07
"Lsp2-PA" 455.69695096498 3.65072877272369 0.422971657362981 8.63114279449402 6.0741994498693e-18 6.05847799246964e-15
"Lsp2-PB" 455.69695096498 3.65072877272369 0.422971657362981 8.63114279449402 6.0741994498693e-18 6.05847799246964e-15
"Atpalpha-PA" 1030.21893833384 1.50775624535166 0.378123499091241 3.98747036080885 6.67815442337619e-05 0.00214054416640391
"CG5002-PA" 181.622521661949 2.50621116299226 0.631237826950143 3.97031206938459 7.17785541970225e-05 0.00222420276646898
"CG5033-PA" 744.05092934367 -1.32637498253375 0.264141436711435 -5.02145743979869 5.12808676497234e-07 3.89918561376103e-05
"CG11892-PB" 332.434699874217 3.70839794839767 0.991388359830127 3.74061074212441 0.000183573640000473 0.00468952333982745
"CG11892-PA" 332.434699874217 3.70839794839767 0.991388359830127 3.74061074212441 0.000183573640000473 0.00468952333982745
"r-PA" 456.2398904469 -1.40415988744918 0.395683730036056 -3.54869250580819 0.000387148892050441 0.00847117153613899
"r-PD" 456.2398904469 -1.40415988744918 0.395683730036056 -3.54869250580819 0.000387148892050441 0.00847117153613899
"r-PE" 456.2398904469 -1.40415988744918 0.395683730036056 -3.54869250580819 0.000387148892050441 0.00847117153613899
"Mlc2-PA" 1620.75066616815 1.15378136196495 0.322130123240651 3.58172452286621 0.000341333611398604 0.00762744606842576
"Cyp6d5-PA" 389.598145209547 2.31708506631914 0.548481046379331 4.22454901881266 2.39419737002995e-05 0.000913755585430875
"Muc11A-PB" 520.648829778704 4.6786697074292 1.00588824428456 4.65128182381426 3.29878151494919e-06 0.000185212382011518
"Pura-PB" 40.6131389038841 8.82728971128459 1.84052976246219 4.79605920606021 1.61817470795812e-06 0.000102763184824486
"csul-PB" 59.0054042745357 -2.29555361688825 0.657128047311808 -3.49331249256358 0.000477067886303242 0.00988895242073077
"CG5789-PA" 722.641660825071 -1.51268922805825 0.235091569844463 -6.43446819066735 1.23906382548696e-10 3.81992113181034e-08
"CG5789-PB" 722.641660825071 -1.51268922805825 0.235091569844463 -6.43446819066735 1.23906382548696e-10 3.81992113181034e-08
"CG30069-PA" 1067.5798514039 1.81206376143772 0.504270965683865 3.59343266765378 0.000326350009841357 0.00739784861881023
"CG11674-PA" 154.318900947805 -2.72113930784175 0.476581480981644 -5.70970425085937 1.13172663280355e-08 1.5601265679526e-06
"CG5612-PA" 375.221388626408 2.10937035463715 0.42200592910916 4.99843772121867 5.77966673187846e-07 4.33628447370492e-05
"Elp2-PA" 502.470335962258 -1.90033392697594 0.323448191607877 -5.87523435369752 4.22245570128552e-09 7.08870879910863e-07
"CG30026-PB" 194.590894889925 2.10256413601336 0.558645915605598 3.76367942068292 0.000167431498536353 0.00441519205160561
"CG8939-PA" 1034.65619764007 -1.18319511186895 0.263799451943084 -4.4852068613252 7.28432292684844e-06 0.000349601745263351
"FKBP59-PA" 771.921908145518 -1.29928641558849 0.191851589247648 -6.7723515905377 1.26705756129249e-11 5.50877641263474e-09
"FKBP59-PB" 771.921908145518 -1.29928641558849 0.191851589247648 -6.7723515905377 1.26705756129249e-11 5.50877641263474e-09
"Bka-PA" 123.996472602216 -1.83521105660955 0.45858854135722 -4.00186854032185 6.28442140039615e-05 0.00202582983393759
"hoe1-PH" 40.3931795571549 8.81977852981534 1.9219462097531 4.58898302411301 4.45410645615192e-06 0.000230959721928171
"Jon25Bii-PA" 33.4360638811885 8.54530133188196 2.30932640745329 3.700343660516 0.00021530769208818 0.00535301646194601
"Jon25Bii-PB" 33.4360638811885 8.54530133188196 2.30932640745329 3.700343660516 0.00021530769208818 0.00535301646194601
"Jon25Biii-PA" 155.751554224975 4.8160699360459 0.544561351309819 8.84394370709918 9.23981760834797e-19 1.30558622805957e-15
"eIF3i-PA" 670.183900093918 -0.950042969413867 0.266330989824871 -3.56715142326688 0.000360882961797824 0.00798842232407821
"osk-PA" 4151.47203788749 -2.30875759757713 0.445030587173466 -5.18786273150526 2.12721305025245e-07 1.84969356308105e-05
"CkIIbeta-PK" 20.132020272332 -7.77495713534952 2.18707316462936 -3.55495977962271 0.000378036913027654 0.00833549271430026
"14-3-3zeta-PB" 42.023119376682 -7.39993062053456 1.68330090478218 -4.39608307671651 1.1022176285269e-05 0.000493118789163643
"14-3-3zeta-PH" 42.023119376682 -7.39993062053456 1.68330090478218 -4.39608307671651 1.1022176285269e-05 0.000493118789163643
"14-3-3zeta-PG" 42.023119376682 -7.39993062053456 1.68330090478218 -4.39608307671651 1.1022176285269e-05 0.000493118789163643
"14-3-3zeta-PA" 42.023119376682 -7.39993062053456 1.68330090478218 -4.39608307671651 1.1022176285269e-05 0.000493118789163643
"14-3-3zeta-PI" 42.023119376682 -7.39993062053456 1.68330090478218 -4.39608307671651 1.1022176285269e-05 0.000493118789163643
"dec-1-PF" 84.0693824243968 23.289415705184 3.78215923730379 6.15770364068185 7.38073061544884e-10 1.7381620599382e-07
"cher-PI" 1366.17239315918 1.36814987771178 0.174662805948689 7.83309228476325 4.76014647118487e-15 3.22852174261643e-12
"Mp20-PA" 370.597304087955 1.49691715571797 0.384068623507128 3.89752524444422 9.71806947189041e-05 0.00284102734423058
"Top1-PA" 399.936638085765 -0.991532015714036 0.277285084133105 -3.57585774515759 0.000349081446095933 0.0077372875817028
"Top1-PC" 399.936638085765 -0.991532015714036 0.277285084133105 -3.57585774515759 0.000349081446095933 0.0077372875817028
